Customer,"UCSB"
Date Range,12/01/2022 - 12/09/2022
Hour Range,0 - 24
Days of the Week,"Mon - Sun"
Time Interval, 1h

Location,Timestamp,Average Occupancy,Peak Occupancy,Time Interval,Location Path
1st Floor,12/03/2022 05:00,20,24,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 06:00,21,26,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 07:00,13,18,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 08:00,36,82,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 09:00,160,242,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 10:00,317,389,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 11:00,466,523,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 12:00,500,579,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 13:00,677,733,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 14:00,787,877,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 15:00,843,889,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 16:00,823,864,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 17:00,631,820,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 18:00,558,605,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 19:00,444,529,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 20:00,374,473,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 21:00,339,396,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 22:00,274,330,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/03/2022 23:00,236,264,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 00:00,184,216,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 01:00,128,155,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 02:00,51,81,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 03:00,23,40,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 04:00,17,30,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 05:00,10,20,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 06:00,8,13,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 07:00,12,28,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 08:00,35,49,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 09:00,75,131,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 10:00,190,271,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 11:00,377,468,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 12:00,551,628,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 13:00,683,775,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 14:00,883,943,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 15:00,955,996,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 16:00,945,982,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 17:00,894,968,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 18:00,816,893,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 19:00,725,777,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 20:00,761,805,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 21:00,727,804,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 22:00,638,691,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/04/2022 23:00,508,608,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 00:00,298,372,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 01:00,196,265,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 02:00,117,153,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 03:00,76,100,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 04:00,26,61,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 05:00,15,31,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 06:00,15,24,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 07:00,65,88,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 08:00,123,176,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 09:00,306,409,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 10:00,575,694,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 11:00,791,853,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 12:00,788,869,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 13:00,928,1078,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 14:00,1013,1174,1hour,UCSB > UCSB Library > 1st Floor
1st Floor,12/05/2022 15:00,943,1046,1hour,UCSB > UCSB Library > 1st Floor
